Username,Team,Age_Range,Gender,Grade,Travel_Time,Special_Feature,Password
25386,Impedimenta,50-59,Female,B,0-29,,jfblpyt
15867,Fidelius Charm,40-49,Male,B,0-29,,juszyjp
14372,Fidelius Charm,30-39,Female,B,30-59,,eoniado
19700,Mobilicorpus,30-39,Male,B,180+,,ydxhura
22512,Deprimo,50-59,Male,B,0-29,,tfmxdte
13348,Deprimo,50-59,Female,B,0-29,,cxpsohs
25939,Fidelius Charm,50-59,Male,B,120-149,,odhkyqp
20459,Protego Totalum,40-49,Male,B,120-149,,hcerysv
14127,Locomotor Mortis,20-29,Male,B,60-89,,hswygll
13155,Confringo,50-59,Male,B,180+,,itcnlzd
13999,Sonorus,40-49,Male,B,150-179,,ogsrlxm
23534,Avada Kedavra,50-59,Male,B,120-149,,hnenadj
12495,Duro,50-59,Female,B,150-179,,vhktyid
13396,Confundo,40-49,Female,B,30-59,,olnpptb
28266,Locomotor Mortis,40-49,Male,B,0-29,,nhwwvtc
11213,Mobilicorpus,40-49,Male,B,150-179,,lloczhq
24259,Impedimenta,50-59,Male,B,120-149,,daskpdu
18225,Deprimo,30-39,Female,B,0-29,,lvgglok
17923,Impedimenta,30-39,Male,B,60-89,,haqlttc
12087,Defodio,50-59,Male,B,30-59,,qthmoyz
22027,Confringo,30-39,Female,B,30-59,,juyxnsw
11038,Deprimo,50-59,Female,B,60-89,,uowuzyp
20482,Confringo,50-59,Male,B,90-119,,rwdnvwf
21966,Sonorus,50-59,Male,B,30-59,,kwyjxqj
19419,Impedimenta,60>,Male,B,30-59,,dnmofxi
27992,Fidelius Charm,50-59,Male,B,180+,Reduced Light,aftvudb
10880,Sonorus,50-59,Female,B,180+,,ogkqasc
18498,Liberacorpus,60>,Female,B,150-179,,fkapujs
21199,Mobilicorpus,40-49,Female,B,180+,,dijswqi
18510,Sonorus,60>,Female,B,0-29,,aunxwzq
18120,Confringo,40-49,,B,120-149,,ffdetfh
11296,Mobilicorpus,50-59,Male,B,30-59,,yxmvzah
28164,Mobilicorpus,50-59,Male,B,30-59,,jozxinx
18088,Impedimenta,50-59,Female,B,60-89,,kgosrfy
14707,Confringo,40-49,Female,B,60-89,,jdqaqka
19450,Sonorus,50-59,Female,B,150-179,,fnehszy
24458,Avada Kedavra,50-59,Female,B,60-89,,bahwwmd
10197,Mobilicorpus,60>,Male,B,30-59,,bqyikdb
27771,Aparecium,40-49,Male,B,0-29,,utbopuk
18865,Impedimenta,60>,Male,B,60-89,,ppbdhih
10649,Confringo,50-59,Male,B,0-29,,urtjpnl
10391,Sonorus,50-59,Female,B,0-29,,oaywsky
25021,Aparecium,50-59,Female,B,150-179,,qiprcfi
21448,Confringo,50-59,Male,B,180+,,jkxdwbn
13606,Duro,30-39,Male,B,0-29,,zukgbrp
12560,Erecto,50-59,Male,B,0-29,,jlxusvn
23098,Duro,20-29,Male,B,150-179,,hdtoygf
10617,Confringo,50-59,Male,B,90-119,,mcaxoir
24511,Deprimo,40-49,Female,B,30-59,,frfotak
20459,Scourgify,40-49,Male,B,120-149,,rldkxwa
21355,Sonorus,50-59,Female,B,30-59,,czxkghm
18836,Deprimo,50-59,Female,B,30-59,,zzegijf
22047,Aparecium,50-59,Female,B,60-89,,ytahcfe
21194,Deprimo,40-49,,B,120-149,,qtskenn
18088,Deprimo,50-59,Female,B,150-179,,sroljfo
24888,Reparo,40-49,Female,B,30-59,Standing Desk,uuvgggm
27859,Deprimo,30-39,Female,B,180+,,mbkgwyj
28396,Deprimo,30-39,Male,B,0-29,,sqpfyza
23606,Scourgify,50-59,Male,B,150-179,,fgtsyss
19984,Deprimo,60>,Female,B,0-29,,xmhsrgh
25202,Sonorus,50-59,Male,B,30-59,,ipgwfak
20671,Deprimo,40-49,Female,B,90-119,,asjxazc
12343,Oppugno,40-49,Male,B,30-59,,jcgheqs
11430,Scourgify,50-59,Female,B,60-89,,nsykmxc
18225,Oppugno,30-39,Female,B,0-29,,vsjrxrn
17923,Deprimo,30-39,Male,B,90-119,,tepuxjp
21098,Deprimo,40-49,Male,B,0-29,,jgsoewr
23095,Deprimo,40-49,Male,B,120-149,,qewyjqf
10598,Oppugno,40-49,Male,B,60-89,,qynlbvp
23016,Deprimo,40-49,Female,B,0-29,,vwieagy
24259,Deprimo,50-59,Male,B,0-29,,xcxgymf
26674,Deprimo,40-49,Female,B,30-59,,jwayqen
19419,Deprimo,60>,Male,B,30-59,,vswmpri
23612,Deprimo,40-49,Male,B,90-119,,dcvkojd
10473,Deprimo,50-59,Male,B,60-89,,dmputfj
17103,Deprimo,30-39,Male,B,90-119,,ukiayhc
23442,Deprimo,40-49,Female,B,60-89,,tyjdrjd
22897,Reducto,30-39,Female,B,0-29,,wvmulss
18495,Scourgify,50-59,Female,B,30-59,,ofaobsm
23197,Scourgify,50-59,Female,B,120-149,,pqbrojw
24458,Scourgify,50-59,Female,B,150-179,,zsclbuu
18057,Deprimo,30-39,Male,B,90-119,,nytorli
10996,Deprimo,40-49,Female,B,60-89,,lkdgakp
22546,Deprimo,20-29,Male,B,0-29,,gslhibe
24211,Deprimo,40-49,Male,B,30-59,,njysebl
26357,Aparecium,50-59,Female,B,120-149,,nwfgtrx
13267,Meteolojinx Recanto,40-49,Male,B,60-89,,ddyeamj
27544,Wingardium Leviosa,40-49,Male,B,150-179,,cnqpapn
23606,Engorgio,50-59,Male,B,0-29,,bxufrte
24458,Glisseo,50-59,Female,B,60-89,,mxboczw
11430,Engorgio,50-59,Female,B,150-179,,tgnppek
14386,Glisseo,60>,Female,B,0-29,,cjvnzyd
23197,Engorgio,50-59,Female,B,30-59,,kbjgoze
18495,Engorgio,50-59,Female,B,0-29,,pdlahcw
13944,Mobilicorpus,30-39,Female,B,60-89,,lpktimq
13493,Glisseo,40-49,Female,B,30-59,,mofsofa
23534,Glisseo,50-59,Male,B,30-59,,rikxbmm
23709,Glisseo,50-59,Male,B,120-149,,odebhpy
26604,Mobilicorpus,50-59,Female,B,150-179,,iigwcwq
20459,Engorgio,40-49,Male,B,0-29,,rulqgfu
20799,Deprimo,50-59,Female,B,0-29,,zxtwjdo
13307,Locomotor Mortis,30-39,Female,B,90-119,,ggnuoqn
17872,Mobilicorpus,40-49,Male,B,30-59,,bvqiyyg
24458,Confundo,50-59,Female,B,60-89,,fjmrrob
20323,Locomotor Mortis,40-49,Male,B,30-59,,kzbalmb
17980,Sonorus,20-29,Male,B,30-59,,bcbgbzr
10517,Confringo,20-29,Male,B,120-149,,cnrrwad
24935,Confringo,50-59,Female,B,30-59,,xdcprzz
27771,Aparecium,40-49,Male,B,180+,,xuknvrb
24259,Deprimo,40-49,Male,B,150-179,,kylgmwk
20459,Engorgio,30-39,Male,B,0-29,,xbuiugl
17923,Deprimo,30-39,Male,B,30-59,,udnvtey
10864,Oppugno,50-59,Male,B,180+,,zmzehaa
10752,Wingardium Leviosa,40-49,Male,B,0-29,,suepjkd
18032,Sonorus,30-39,Female,B,30-59,,hkwfizy
22661,Deprimo,50-59,Female,B,0-29,,slsitkw
26331,Aguamenti,50-59,Female,B,30-59,,intjcpn
21544,Imperio,50-59,Male,B,180+,,cjrlxfp
10239,Sonorus,50-59,Male,B,0-29,,cupxkhl
24098,Evanesco,40-49,Male,B,60-89,Near Window,kqxpcdq
12702,Sonorus,40-49,Female,B,180+,,mplqofl
14308,Geminio,20-29,Male,B,30-59,,hduzcyb
21135,Liberacorpus,40-49,Male,B,150-179,,ictcaty
13721,Sonorus,40-49,Male,B,60-89,,geskxjo
19551,Mobilicorpus,30-39,Male,B,180+,,mbnaijs
20560,Locomotor Mortis,20-29,Male,B,0-29,,tqhzcmt
20383,Sonorus,30-39,Male,B,120-149,,uedipby
13777,Sonorus,30-39,Female,B,30-59,,egccmsk
20555,Mobilicorpus,20-29,Male,B,180+,,sqicsnt
20384,Confringo,30-39,Male,B,0-29,,viivhra
20512,Locomotor Mortis,30-39,Female,B,0-29,,duzxhhe
20552,Fidelius Charm,20-29,Female,B,150-179,,xwddlky
14172,Imperio,30-39,Male,B,60-89,,ssvdsaj
20392,Confringo,20-29,Female,B,30-59,,vidsguw
13773,Locomotor Mortis,40-49,Male,B,120-149,,xlkqykh
13782,Deprimo,60>,Male,B,30-59,,yilekpp
14055,Sonorus,20-29,Female,B,150-179,,nnwhwuf
18167,Imperio,30-39,Male,B,60-89,,sucbujh
15353,Locomotor Mortis,30-39,Female,B,180+,,ujjmunj
22156,Oppugno,30-39,Female,C,150-179,,wzqgoml
12122,Confringo,50-59,Male,C,90-119,,ajbwpey
11986,Deprimo,40-49,Male,C,0-29,,ouzndah
26979,Mobilicorpus,40-49,Male,C,30-59,,nukegaa
50586,Mobilicorpus,60>,Female,C,30-59,,gckejna
23966,Fidelius Charm,50-59,Female,C,60-89,,ifhvkha
19352,Defodio,50-59,Female,C,30-59,Near Window,qagghgz
23094,Impedimenta,50-59,Male,C,30-59,,uqilvyk
13184,Reducto,40-49,Male,C,30-59,,jtzylid
24840,Anapneo,50-59,Male,C,150-179,,ihkebnx
16424,Aparecium,50-59,Male,C,30-59,,rhbrmem
22505,Geminio,50-59,Female,C,0-29,,ldslkvy
17898,Aparecium,40-49,,C,60-89,,ozesxrw
26399,Aparecium,50-59,Female,C,180+,,tlxlhtt
12947,Locomotor Mortis,40-49,Female,C,60-89,,xxxnzqe
22270,Fidelius Charm,50-59,Male,C,90-119,,mgfmkux
23572,Aparecium,30-39,Female,C,0-29,,dmoccws
22650,Locomotor Mortis,50-59,Female,C,0-29,,fmgbvns
10336,Confringo,50-59,Female,C,120-149,,xhrsjch
13721,Sonorus,40-49,Male,C,180+,,hbfjfbp
21612,Sonorus,40-49,Female,C,90-119,,avgrecf
19682,Meteolojinx Recanto,60>,Male,C,0-29,,lvrapkh
27501,Meteolojinx Recanto,50-59,Male,C,30-59,,dizrmlu
18683,Defodio,60>,Male,C,60-89,,btmkowe
21773,Aparecium,50-59,Male,C,30-59,,rbnxpof
21893,Aparecium,50-59,Male,C,60-89,,rkbjovd
23222,Aparecium,50-59,Male,C,30-59,,iknarpa
10638,Aparecium,40-49,Male,C,0-29,,yodcypg
11836,Aparecium,40-49,Male,C,30-59,,fwhuhsc
20468,Avada Kedavra,50-59,Male,C,180+,,jopfqhc
20859,Deprimo,50-59,Male,C,0-29,,tuzpzbw
26280,Mobilicorpus,50-59,Female,C,90-119,,ukcrcry
10239,Sonorus,50-59,Male,C,30-59,,bzahwxl
11252,Sonorus,50-59,Male,C,30-59,,ywgwtfo
16621,Sonorus,50-59,Female,C,150-179,,ojadgbt
28080,Sonorus,50-59,Male,C,30-59,,tunrxwq
20057,Imperio,50-59,Male,C,180+,,xhyhvhy
12589,Imperio,40-49,Female,C,150-179,,nahowws
13417,Imperio,40-49,Female,C,30-59,,stapgrd
18050,Duro,40-49,,C,120-149,,gasxgiy
27187,Duro,40-49,Female,C,90-119,,hgxibka
11203,Duro,40-49,Male,C,150-179,,nlnqizh
13754,Duro,50-59,Female,C,150-179,,pikablj
14672,Mobilicorpus,40-49,Male,C,30-59,,vfbzozo
23696,Mobilicorpus,40-49,,C,180+,,umeuycv
27346,Mobilicorpus,40-49,Female,C,90-119,,vctarro
18956,Levicorpus,40-49,Male,C,0-29,,efxaewa
25202,Fidelius Charm,50-59,Male,C,150-179,,araqagq
17814,Fidelius Charm,50-59,Male,C,90-119,,ymdbwqc
12972,Confringo,50-59,Male,C,120-149,,xpedfnk
19424,Confringo,60>,Male,C,180+,,xohswcw
21448,Confringo,50-59,Male,C,150-179,,uscucmw
10189,Confringo,50-59,Male,C,30-59,,ztmfnop
14294,Locomotor Mortis,50-59,Male,C,0-29,,lsiwiig
14466,Locomotor Mortis,40-49,Female,C,120-149,,pattpcw
25872,Mobilicorpus,50-59,Female,C,120-149,,pghthik
27012,Mobilicorpus,40-49,Female,C,0-29,,eyrkxuo
27387,Mobilicorpus,50-59,Female,C,0-29,,ehwuodh
22442,Mobilicorpus,50-59,Female,C,150-179,,uwhkeem
21028,Reducto,50-59,Female,C,0-29,,byxksqi
27371,Sonorus,50-59,Male,C,0-29,,yjaukwm
10439,Duro,50-59,Female,C,30-59,,hvruqtv
26160,Duro,50-59,Female,C,60-89,,qqyyolm
21241,Duro,40-49,Male,C,180+,,vfudlfo
13606,Duro,30-39,Male,C,180+,,xhgravg
10696,Duro,40-49,Male,C,60-89,,doxfsym
11060,Duro,40-49,Female,C,180+,,jclnmrc
27770,Mobilicorpus,50-59,Female,C,30-59,,kshyrqw
13257,Mobilicorpus,50-59,Male,C,120-149,,vdfbqmh
21392,Locomotor Mortis,30-39,Female,C,150-179,,prnollu
20972,Fidelius Charm,50-59,Male,C,30-59,,uzcsyqs
21581,Fidelius Charm,50-59,Female,C,0-29,,hvjhcww
23130,Fidelius Charm,50-59,Male,C,120-149,,fydcoua
10649,Confringo,50-59,Male,C,30-59,,hfnuaci
11709,Confringo,50-59,Male,C,0-29,,wokdukw
14705,Confringo,40-49,,C,120-149,,ajujwgb
21537,Confringo,40-49,Male,C,60-89,,aoylzcc
25725,Confringo,40-49,,C,150-179,,cpjqrrk
14758,Mobilicorpus,40-49,Male,C,120-149,,rgkcovc
19371,Mobilicorpus,60>,Female,C,60-89,,djpbmiq
25803,Mobilicorpus,50-59,Female,C,30-59,,vuaibah
16021,Mobilicorpus,50-59,Female,C,180+,,wdwyosp
18202,Erecto,50-59,Female,C,0-29,,klkdvmm
24319,Deprimo,50-59,Male,C,180+,,ycxozdj
23874,Deprimo,30-39,Female,C,60-89,,htrqoch
24496,Deprimo,40-49,Female,C,30-59,,rwejric
17881,Finite Incantatem,40-49,Male,C,0-29,,mhyfpje
21843,Impedimenta,30-39,Male,C,90-119,,zlewxqc
20719,Aparecium,50-59,Female,C,30-59,,hpksbbq
25021,Aparecium,50-59,Female,C,90-119,,xrttydp
24455,Avada Kedavra,50-59,Female,C,30-59,,fcuevlq
10078,Duro,60>,Female,C,30-59,,qjkigoy
11175,Duro,50-59,Male,C,30-59,,drqnpuw
23464,Imperio,50-59,Male,C,150-179,,knvtxkv
19504,Locomotor Mortis,60>,Female,C,120-149,,nmzwrwp
20945,Erecto,50-59,Male,C,30-59,Standing Desk,ffvrvhe
20709,Meteolojinx Recanto,50-59,Female,C,120-149,,cpbwkui
21509,Impedimenta,30-39,Male,C,90-119,,tgqehib
23987,Impedimenta,30-39,Male,C,0-29,,kqriwbh
10391,Sonorus,50-59,Female,C,120-149,,pviktkz
17647,Sonorus,30-39,Female,C,90-119,,psdvxke
19698,Aparecium,50-59,Male,C,60-89,,bxczvon
11500,Locomotor Mortis,40-49,,C,0-29,,hvzhzzt
22306,Avada Kedavra,50-59,Female,C,60-89,,qrgtwrm
24634,Mobilicorpus,30-39,Female,C,90-119,,zkphmhg
21739,Deprimo,50-59,Female,C,60-89,,tqcyrsh
12957,Confringo,50-59,Male,C,30-59,,whiniwt
14013,Confringo,30-39,Female,C,0-29,,qthsugh
14556,Confringo,40-49,Male,C,60-89,,raulnag
21647,Confringo,50-59,Male,C,150-179,,lsslhxp
24396,Mobilicorpus,50-59,Female,C,60-89,,aytbemm
15215,Mobilicorpus,40-49,Male,C,0-29,,nvtbuit
28521,Impedimenta,40-49,Female,C,0-29,,lybsxxu
22661,Impedimenta,50-59,Female,C,30-59,,hcvkbty
21474,Aparecium,50-59,Male,C,30-59,,faelpce
21313,Impedimenta,20-29,Female,C,180+,,srjdyzm
26468,Meteolojinx Recanto,50-59,Male,C,30-59,,yiaiecb
26506,Meteolojinx Recanto,50-59,Female,C,30-59,,razczbr
27290,Meteolojinx Recanto,40-49,Female,C,90-119,,dulfbtz
13991,Meteolojinx Recanto,40-49,Female,C,30-59,,lxhakuc
28010,Protego Totalum,40-49,Female,C,30-59,,vurqrjm
18324,Defodio,30-39,Female,C,180+,Standing Desk,ymlxvnq
24108,Imperio,50-59,Female,C,0-29,,vldbyny
13264,Quietus,40-49,Female,C,30-59,,eddyuzi
20458,Aparecium,50-59,Female,C,30-59,,dafitjm
25524,Deprimo,50-59,Male,C,30-59,,lmxypbl
23031,Deprimo,50-59,Male,C,180+,,tpdcmhv
25269,Deprimo,30-39,Female,C,150-179,,tmmqsjr
22744,Impedimenta,30-39,Female,C,150-179,,vvozxgx
12606,Confringo,50-59,Male,C,150-179,,qhbnpxi
13122,Confringo,40-49,Male,C,30-59,,rrmqzaw
10741,Sonorus,40-49,Male,C,180+,,sctgumh
28384,Sonorus,50-59,Male,C,30-59,,graqmwa
21544,Imperio,50-59,Male,C,30-59,,bxixumy
23901,Imperio,50-59,Male,C,120-149,,wiombic
11996,Imperio,60>,Male,C,180+,,nxntjpa
14192,Duro,40-49,Male,C,60-89,,wxdredk
23639,Duro,30-39,Male,C,120-149,,mylihyf
10484,Mobilicorpus,50-59,Female,C,0-29,,xsodzdx
18076,Mobilicorpus,60>,Male,C,30-59,,ykwjrdr
21596,Fidelius Charm,40-49,Female,C,30-59,,vmnoodl
24488,Levicorpus,30-39,Male,C,90-119,,krtiekz
10082,Confringo,60>,Male,C,120-149,,ghiierm
11056,Confringo,50-59,Female,C,30-59,,povqzxi
20924,Mobilicorpus,40-49,Male,C,150-179,,cictvhc
24126,Duro,50-59,Female,C,60-89,,htkctzt
27638,Duro,30-39,Male,C,0-29,,wdmvhmn
10295,Mobilicorpus,40-49,Female,C,150-179,,mylgprm
23098,Duro,20-29,Male,C,30-59,,ebxyhvy
12703,Imperio,20-29,Male,C,30-59,,vqfunwf
27830,Mobilicorpus,40-49,Female,C,30-59,,yabycdg
23102,Mobilicorpus,40-49,Male,C,30-59,,plpvdpy
18581,Locomotor Mortis,60>,Male,C,30-59,,zfklobi
11481,Duro,50-59,Male,C,60-89,,tfexqky
20465,Liberacorpus,50-59,Female,C,120-149,,lqvafwd
14505,Levicorpus,50-59,Female,C,150-179,,qicfmev
17081,Mobilicorpus,50-59,Female,C,150-179,,yxayirg
20983,Confringo,30-39,Female,C,120-149,,qcoorbx
14987,Mobilicorpus,40-49,Female,C,90-119,,gkytovx
28135,Confringo,40-49,,C,0-29,,xetqppo
10930,Locomotor Mortis,50-59,Male,C,90-119,,dfhfcld
50567,Mobilicorpus,60>,Male,C,60-89,,tbpyjja
13345,Deprimo,40-49,Female,C,60-89,,sixdvgj
23451,Meteolojinx Recanto,30-39,Male,C,0-29,,axlzdad
10113,Confringo,50-59,Female,C,60-89,,yukruup
12294,Reducto,40-49,Female,C,90-119,,vvahgwf
22767,Mobilicorpus,50-59,Female,C,30-59,,axyvltd
14706,Sonorus,30-39,Female,C,0-29,,cediraz
19076,Aparecium,50-59,Female,C,60-89,,nqklgtm
19630,Avada Kedavra,50-59,Male,C,120-149,,cmzvkdb
28124,Avada Kedavra,50-59,Male,C,30-59,,cegkvji
15874,Protego Totalum,30-39,Male,C,30-59,,dwbpnqq
12522,Confringo,50-59,Male,C,180+,,ilgvbys
13633,Confringo,40-49,Female,C,0-29,,ohytrwn
27827,Confringo,40-49,Male,C,30-59,,dqhtsdp
10077,Mobilicorpus,60>,Male,C,30-59,,wunraye
20689,Mobilicorpus,50-59,Female,C,0-29,,nsppoxl
21253,Mobilicorpus,50-59,Male,C,30-59,,bwalafi
21785,Mobilicorpus,40-49,Female,C,60-89,,wftnubw
22049,Mobilicorpus,30-39,Female,C,120-149,,lschgve
24342,Mobilicorpus,40-49,Female,C,0-29,,ujnzjuy
10160,Sonorus,50-59,Male,C,120-149,,nypgwfb
22597,Aparecium,50-59,Male,C,0-29,,xjqdtav
50543,Aparecium,60>,Male,C,0-29,,ickdxox
23534,Avada Kedavra,50-59,Male,C,0-29,,fnmlejs
28744,Avada Kedavra,50-59,Female,C,0-29,,rigiqrk
18478,Duro,60>,Male,C,60-89,,tzkrgpc
18352,Imperio,20-29,Female,C,0-29,,pjqpwxi
13433,Locomotor Mortis,40-49,Female,C,0-29,,qxfswqy
18487,Locomotor Mortis,40-49,,C,30-59,,orvryxi
17872,Locomotor Mortis,40-49,Male,C,180+,,fyremjh
14138,Liberacorpus,50-59,Female,C,30-59,,qsxrakh
15757,Mobilicorpus,30-39,Female,C,180+,,nfiezxx
28412,Specialis Revelio,50-59,Female,C,30-59,,rwuzyij
24501,Wingardium Leviosa,30-39,Male,C,30-59,,kqmtbpb
12434,Locomotor Mortis,40-49,Female,C,180+,,xzmvewq
25899,Protego Totalum,40-49,Female,C,0-29,,eyxinsp
13996,Confringo,50-59,Male,C,60-89,,ogwjxzc
12109,Specialis Revelio,50-59,Male,C,0-29,,nhbwdtq
12733,Mobilicorpus,40-49,Male,C,0-29,,trtefqm
50363,Mobilicorpus,30-39,Male,C,120-149,,cnnsyyh
24481,Deprimo,40-49,Male,C,30-59,,oanbhyi
23262,Impedimenta,30-39,Male,C,30-59,,xmmpnfd
27521,Impedimenta,30-39,Male,C,60-89,,dekgzdv
24470,Avada Kedavra,50-59,Female,C,30-59,,lbcppcp
22447,Deprimo,50-59,Female,C,0-29,,axyyopa
27528,Deprimo,50-59,Male,C,150-179,,zsgkcjv
23547,Impedimenta,30-39,Female,C,0-29,,fwxwtrk
50300,Deprimo,30-39,Male,C,30-59,,dccxtjy
22168,Meteolojinx Recanto,50-59,Female,C,90-119,,maqgrvw
20341,Meteolojinx Recanto,50-59,Female,C,30-59,,gslvtez
22075,Obscuro,50-59,Male,C,60-89,,jektpbi
20717,Aparecium,50-59,Female,C,30-59,,gtcavjg
28495,Defodio,50-59,Female,C,60-89,,sdfmtxk
24031,Aguamenti,50-59,Female,C,30-59,,shydmnj
26331,Aguamenti,50-59,Female,C,0-29,,maimmho
21725,Anapneo,40-49,,C,120-149,,zgpvqbm
26357,Aparecium,50-59,Female,C,120-149,,vdrxxhf
13915,Deprimo,20-29,Male,C,90-119,,zhmicrq
25166,Deprimo,50-59,Male,C,60-89,,vywoalx
28250,Deprimo,40-49,Male,C,150-179,,opmtauu
50145,Deprimo,30-39,Male,C,120-149,,hywewsp
20799,Impedimenta,50-59,Female,C,60-89,,qnoovyg
13959,Confringo,40-49,Male,C,30-59,,wcrlaim
23060,Confringo,30-39,Female,C,60-89,,ebgthsv
13598,Confringo,40-49,Male,C,60-89,,sxnyhkf
25287,Levicorpus,50-59,Female,C,180+,,wabbxsf
10680,Levicorpus,40-49,Male,C,60-89,,ryadqye
10915,Mobilicorpus,50-59,Female,C,90-119,,erpghfu
18999,Imperio,20-29,Male,C,30-59,,xjrvxdy
11903,Duro,50-59,Female,C,90-119,,myvyasi
22633,Duro,40-49,Male,C,90-119,,gbublrj
11843,Mobilicorpus,60>,Male,C,0-29,,vtqobnw
25887,Fidelius Charm,50-59,Female,C,0-29,,iavuwbd
10617,Confringo,50-59,Male,C,150-179,,erjxgso
21717,Confringo,30-39,Male,C,150-179,,foquttq
12185,Duro,40-49,Male,C,30-59,,lsftkoo
13905,Duro,40-49,Female,C,60-89,,kxwrvdg
28061,Defodio,40-49,Female,C,180+,,npixnbb
21355,Mobilicorpus,50-59,Female,C,30-59,,npskuvp
20489,Locomotor Mortis,50-59,Female,C,150-179,,czxwabw
11213,Mobilicorpus,40-49,Male,C,120-149,,vlwbhfq
23828,Confringo,50-59,Female,C,90-119,,nzugkkv
20746,Confringo,30-39,Male,C,0-29,,bstcmjl
24736,Locomotor Mortis,40-49,Female,C,0-29,,ssixrhn
12664,Expecto Patronum,50-59,Female,C,90-119,Near Window,exjyiwk
18466,Deprimo,50-59,Male,C,0-29,,fuandgp
19338,Protego Totalum,30-39,Male,C,30-59,,epgdsdq
18398,Oppugno,20-29,Female,C,30-59,,rdbvqnj
22819,Impedimenta,30-39,Male,C,120-149,,drahlmj
14922,Confringo,30-39,Male,C,0-29,,nsjsudx
18490,Reducto,60>,Male,C,60-89,,gjxabto
21250,Aparecium,50-59,Male,C,60-89,,nsvbzib
22660,Aparecium,50-59,Female,C,0-29,,ukdvgxw
24406,Aparecium,50-59,Male,C,0-29,,gwbznch
18859,Avada Kedavra,40-49,,C,180+,,snchcea
14738,Duro,40-49,Male,C,120-149,,cimwwwd
21591,Imperio,50-59,Male,C,0-29,,szgydhw
25724,Deprimo,50-59,Female,C,90-119,,kwrtdka
19324,Deprimo,30-39,Female,C,120-149,,zowgowa
28304,Oppugno,50-59,Male,C,150-179,,xgphimn
21801,Obscuro,50-59,Male,C,30-59,,ttqemzt
14348,Mobilicorpus,40-49,Female,C,60-89,,ncefubn
20127,Anapneo,60>,Female,C,60-89,,orfuhwi
21431,Avada Kedavra,30-39,Female,C,0-29,,jcyjctz
24935,Locomotor Mortis,50-59,Female,C,60-89,,gmxioqb
20195,Mobilicorpus,40-49,Female,C,180+,,pjntlyw
26919,Sonorus,40-49,Male,C,0-29,,dgvomux
10065,Mobilicorpus,60>,Male,C,30-59,,ifersii
11198,Mobilicorpus,50-59,Female,C,120-149,,umruxye
14313,Mobilicorpus,40-49,Male,C,30-59,,mmpmojj
14686,Mobilicorpus,30-39,Male,C,30-59,,tsllyys
24521,Mobilicorpus,30-39,Male,C,30-59,,isdqwcu
13934,Aparecium,30-39,Male,C,60-89,,wxmqiyo
23707,Nox,30-39,Female,C,30-59,,xzhnomo
23713,Deprimo,40-49,Female,C,30-59,,blvdrup
22921,Deprimo,50-59,Male,C,30-59,,clojxaz
27292,Deprimo,50-59,Male,C,150-179,,kdthhco
27905,Deprimo,50-59,Male,C,30-59,,njrqogn
10339,Deprimo,40-49,Male,C,0-29,,myznaso
22740,Meteolojinx Recanto,50-59,Female,C,30-59,,mpswqqs
22177,Meteolojinx Recanto,30-39,Male,C,30-59,,owsbsqf
26551,Obscuro,30-39,Male,C,30-59,,vxrqodq
22226,Anapneo,50-59,Male,C,150-179,,tjtbvtz
25882,Aparecium,40-49,Female,C,180+,,sjgnutv
22365,Deprimo,30-39,Male,C,120-149,,vfunpnd
24131,Deprimo,40-49,Male,C,30-59,,kdgvotq
24375,Deprimo,30-39,Male,C,0-29,,zsydmyv
24380,Impedimenta,30-39,Female,C,60-89,,uvfktpn
20401,Impedimenta,30-39,Male,C,0-29,,mmvrkzg
24050,Wingardium Leviosa,60>,Male,C,90-119,,xdwperr
13630,Confringo,40-49,Male,C,30-59,,pyunwvs
12702,Sonorus,40-49,Female,C,180+,,spetkyc
15275,Sonorus,30-39,Female,C,30-59,,hgbxgqh
23881,Oppugno,30-39,Male,C,90-119,,tngicjb
10013,Mobilicorpus,60>,Male,C,30-59,,ghqhvty
27948,Mobilicorpus,30-39,Male,C,150-179,,irjrucb
21567,Locomotor Mortis,50-59,Male,C,150-179,,sblqetl
22133,Defodio,50-59,Female,C,60-89,,shdmiod
28913,Oblivate,40-49,Male,C,60-89,,gaerxyp
21740,Fidelius Charm,40-49,Female,C,0-29,,ujxzvib
22600,Duro,40-49,,C,0-29,,xjdfhcd
23484,Impedimenta,30-39,Male,C,180+,,waprxjl
28224,Aparecium,30-39,Female,C,30-59,,mpiflbm
13267,Avada Kedavra,40-49,Male,C,0-29,,gbggdjz
27166,Duro,50-59,Female,C,0-29,,mrqxsvy
18761,Mobilicorpus,60>,Male,C,90-119,,ayqgcup
13457,Aparecium,40-49,Female,C,180+,,wkrnabf
17305,Aparecium,50-59,Female,C,30-59,,nuefukg
21053,Imperio,40-49,Female,C,60-89,,wksisyx
15036,Confringo,30-39,Male,C,150-179,,uodddyj
15081,Confringo,50-59,Male,C,90-119,,tqktsst
12718,Mobilicorpus,50-59,Female,C,30-59,,xsykuoc
27910,Deprimo,40-49,Male,C,30-59,,kgmatzq
10050,Mobilicorpus,60>,Female,C,30-59,,lbolilo
10508,Deprimo,50-59,Female,C,60-89,,kcrofxy
27838,Obscuro,50-59,Female,C,150-179,,nrftmlc
20952,Impedimenta,40-49,Male,C,60-89,,jiacucg
13850,Mobilicorpus,40-49,Male,C,0-29,,hweyxeh
